AREA	BALDE	FICHEIRO	LINHA	TERMO	TRECHO
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	278	Lance	function revelarLance(string memory idEdicao, uint256 valor, bytes32 salt) public { ... }
DOCS	COMENTARIO	docs/auditoria-contrato.md	289	Leilao	**Localização**: `Leilao.sol:43, 61`
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	296	leilões	Validadores Ethereum podem ajustar `block.timestamp` em até ~12 segundos. Para leilões de duração longa (horas), o impacto é negligenciável. Para leilões de duração muito
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	296	leilões	Validadores Ethereum podem ajustar `block.timestamp` em até ~12 segundos. Para leilões de duração longa (horas), o impacto é negligenciável. Para leilões de duração muito
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	308	lance	Quando `apurarVencedor` é chamado e o vencedor é determinado, nenhum evento é emitido. A coordenação pode verificar o resultado off-chain mas não há registro on-chain de 
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	308	Lance	Quando `apurarVencedor` é chamado e o vencedor é determinado, nenhum evento é emitido. A coordenação pode verificar o resultado off-chain mas não há registro on-chain de 
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	320	Leilao	contract LeilaoGUT {
DOCS	COMENTARIO	docs/auditoria-contrato.md	324	lances	// [H-01 fix] Limite máximo de lances únicos por edição
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	325	LANCES	uint256 public constant MAX_LANCES_UNICOS = 10_000;
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	332	lances	mapping(uint256 => address) lances;
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	339	Lance	event LanceDado(
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	349	Lance	event VencedorApurado(string idEdicao, address ganhador, uint256 menorLance, uint256 blockNumber);  // [I-03]
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	389	Lance	function darLance(string memory idEdicao, uint256 valorEmCentavos) public {
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	391	Lance	require(valorEmCentavos >= 1, "Lance minimo e R$ 0,01");
DOCS	COMENTARIO	docs/auditoria-contrato.md	399	lances	// [H-01 fix] Limite de lances únicos
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	401	LANCES	e.listaDeValores.length < MAX_LANCES_UNICOS,
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	402	lances	"Limite de lances unicos desta edicao atingido"
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	407	lances	e.lances[valorEmCentavos] = msg.sender;
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	411	Lance	emit LanceDado(idEdicao, msg.sender, valorEmCentavos, jaExistia, block.timestamp);
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	423	lances	ganhador = e.lances[v];
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	431	Lance	(uint256 menorLance, address ganhador) = apurarVencedor(idEdicao);
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	432	Lance	emit VencedorApurado(idEdicao, ganhador, menorLance, block.number);
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	453	Lances	uint256 totalLancesUnicos
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	467	LANCES	| H-01 | Unbounded loop DoS | 🔴 Alta | Baixo | Adicionar `MAX_LANCES_UNICOS` em `darLance` |
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	467	Lance	| H-01 | Unbounded loop DoS | 🔴 Alta | Baixo | Adicionar `MAX_LANCES_UNICOS` em `darLance` |
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	484	Leilao	slither desafio-gut/contracts/Leilao.sol
DOCS	TEXTO-DOC	docs/auditoria-contrato.md	488	Leilao	myth analyze desafio-gut/contracts/Leilao.sol
DOCS	TEXTO-DOC	docs/auditoria-externa.md	21	Leilao	- **Foco do escopo**: `contracts/Leilao.sol` (LeilaoGUT) — auditoria padrão Solidity.
DOCS	TEXTO-DOC	docs/auditoria-externa.md	21	Leilao	- **Foco do escopo**: `contracts/Leilao.sol` (LeilaoGUT) — auditoria padrão Solidity.
DOCS	TEXTO-DOC	docs/auditoria-externa.md	30	lance	- **Foco do escopo**: contrato + Netlify Functions (`comprar-senhas`, `lance-relampago`, `webhook-mercadopago`, admin endpoints) + RBAC.
DOCS	TEXTO-DOC	docs/auditoria-externa.md	59	Leilao	- `contracts/Leilao.sol` (LeilaoGUT) — 100% do contrato
DOCS	TEXTO-DOC	docs/auditoria-externa.md	59	Leilao	- `contracts/Leilao.sol` (LeilaoGUT) — 100% do contrato
DOCS	TEXTO-DOC	docs/auditoria-externa.md	60	Leilao	- Invariantes documentadas em `tests/fuzzing/LeilaoGUT.sol` (MC4) como base
DOCS	TEXTO-DOC	docs/auditoria-externa.md	61	Leilao	- Testes Foundry em `tests/foundry/LeilaoGUT.t.sol` (MC4) como prova de cobertura
DOCS	TEXTO-DOC	docs/auditoria-externa.md	74	lance	- Endpoints críticos: `comprar-senhas.mjs`, `lance-relampago.mjs`, `webhook-mercadopago.mjs`, `admin-aprovacao.mjs`, `wallet.mjs`, `voucher.mjs`, `auth-admin.mjs`, `auth-
DOCS	TEXTO-DOC	docs/auditoria-externa.md	120	leilão	- [ ] **README do contrato** — explica modelo de leilão, papéis (coordenação/cliente/user), eventos emitidos
DOCS	COMENTARIO	docs/auditoria-frontend-vs-spec.md	23	leilão	**Gap dominante:** o frontend atual implementa um **único leilão R-1** (`/mercado`) com toggle `flash`/`programado`, enquanto a spec descreve uma plataforma de **4 slots 
DOCS	COMENTARIO	docs/auditoria-frontend-vs-spec.md	23	lance	**Gap dominante:** o frontend atual implementa um **único leilão R-1** (`/mercado`) com toggle `flash`/`programado`, enquanto a spec descreve uma plataforma de **4 slots 
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	35	leilões	| REQ-01 (publicidade + leilões) | ⚠️ PARCIAL | `pages/MercadoLances.jsx` (só leilões) | Lado leilão existe; **camada de publicidade (banners) ausente**. |
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	35	Lances	| REQ-01 (publicidade + leilões) | ⚠️ PARCIAL | `pages/MercadoLances.jsx` (só leilões) | Lado leilão existe; **camada de publicidade (banners) ausente**. |
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	35	leilões	| REQ-01 (publicidade + leilões) | ⚠️ PARCIAL | `pages/MercadoLances.jsx` (só leilões) | Lado leilão existe; **camada de publicidade (banners) ausente**. |
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	35	leilão	| REQ-01 (publicidade + leilões) | ⚠️ PARCIAL | `pages/MercadoLances.jsx` (só leilões) | Lado leilão existe; **camada de publicidade (banners) ausente**. |
DOCS	COMENTARIO	docs/auditoria-frontend-vs-spec.md	49	Leilão	### §3.1 — Tipos de Leilão
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	54	Lances	| REQ-10 (reset 00:00) | ❌ AUSENTE | (ausente) | Reset hoje é manual via botão "Nova Rodada" (`MercadoLances.jsx:444` → `handleNovaRodada`). Não há cron/timer 00:00. |
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	62	Lances	| REQ-13 (Desktop grid 4 slots) | ❌ AUSENTE | (ausente) | `MercadoLances.jsx:394-444` tem grid 1fr/1.6fr (CardLance + TabelaLances), **não 4 slots**. |
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	62	Lance	| REQ-13 (Desktop grid 4 slots) | ❌ AUSENTE | (ausente) | `MercadoLances.jsx:394-444` tem grid 1fr/1.6fr (CardLance + TabelaLances), **não 4 slots**. |
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	62	Lances	| REQ-13 (Desktop grid 4 slots) | ❌ AUSENTE | (ausente) | `MercadoLances.jsx:394-444` tem grid 1fr/1.6fr (CardLance + TabelaLances), **não 4 slots**. |
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	72	lances	| REQ-18 (Netlify Blob `wallet:{cliente_id}`) | ❌ AUSENTE | (ausente) | Stores existentes: `lances-relampago`, `lance-idem`, `saldo-rs:{address}`, `mp-aprovados`. **Não h
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	72	lance	| REQ-18 (Netlify Blob `wallet:{cliente_id}`) | ❌ AUSENTE | (ausente) | Stores existentes: `lances-relampago`, `lance-idem`, `saldo-rs:{address}`, `mp-aprovados`. **Não h
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	95	lance	| REQ-26 (isenção taxa fichas 1ª participação) | ❌ AUSENTE | (ausente) | Sem flag "primeira participação" nem desconto no `lance-relampago.mjs`. |
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	111	Lance	1. **Auth + assinatura on-chain via Privy** (`AppContext.jsx`, `CardLance.jsx`, `utils/web3.js`) — todo o fluxo Privy → switchChain → EIP-191 → `darLance` está validado e
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	111	Lance	1. **Auth + assinatura on-chain via Privy** (`AppContext.jsx`, `CardLance.jsx`, `utils/web3.js`) — todo o fluxo Privy → switchChain → EIP-191 → `darLance` está validado e
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	112	lance	2. **Pipeline PIX → débito → lance** (`netlify/functions/iniciar-pagamento.mjs` + `webhook-mercadopago.mjs` + `lance-relampago.mjs`) — modelo de idempotência via `lance-i
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	112	lance	2. **Pipeline PIX → débito → lance** (`netlify/functions/iniciar-pagamento.mjs` + `webhook-mercadopago.mjs` + `lance-relampago.mjs`) — modelo de idempotência via `lance-i
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	112	lance	2. **Pipeline PIX → débito → lance** (`netlify/functions/iniciar-pagamento.mjs` + `webhook-mercadopago.mjs` + `lance-relampago.mjs`) — modelo de idempotência via `lance-i
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	113	lances	3. **Persistência Blob com consistência forte** — padrão `getStore({ name, consistency: "strong" })` já estabelecido (ex: `lances-flash.mjs:13`) é exatamente o que REQ-18
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	114	lances	4. **Reset versionado de localStorage + Blob purge** (`AppContext.jsx:88-115` + `purge-lances.mjs`) — mecânica criada nas sessões anteriores serve para zerar estado entre
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	115	Leilao	5. **Estado tipoLeilao + DURACAO** (`AppContext.jsx:44-49`, `15-18`) — pode generalizar para `tipoSlot ∈ {Bronze, Prata, Ouro, Diamante}` com `DURACAO[tipoSlot]`.
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	127	Leilao	- REQ-10 (reset 00:00 programado): adicionar effect em `AppContext` que detecta virada de dia UTC-3 e dispara `handleNovaRodada` quando `tipoLeilao === "programado"`.
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	138	lance	- Hook de débito `usarSaldoWallet({ valor, motivo })` reutilizando padrão de `debitarSaldoRs` (`lance-relampago.mjs:114`).
DOCS	TEXTO-DOC	docs/backup-blobs.md	19	lance	| Stores cobertos | `audit`, `audit-admin`, `lance-idem`, `pedidos`, `webhook-mp`, `consent-log`, `admin-refresh`, `fingerprint` |
DOCS	TEXTO-DOC	docs/backup-blobs.md	171	lance	| Backup só captura snapshots — não cobre lance perdido entre runs | RPO 24h é aceito; lances on-chain têm fonte autoritativa em Sepolia (recuperáveis via event log) |
DOCS	TEXTO-DOC	docs/backup-blobs.md	171	lances	| Backup só captura snapshots — não cobre lance perdido entre runs | RPO 24h é aceito; lances on-chain têm fonte autoritativa em Sepolia (recuperáveis via event log) |
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	11	leilões	O DESAFIOGUT é uma plataforma híbrida operada pelo Grupo União e Trabalho (CNPJ 23.040.066/0001-00, Manaus/AM). Combina publicidade rotativa por cotas (banners no site e 
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	11	Lance	O DESAFIOGUT é uma plataforma híbrida operada pelo Grupo União e Trabalho (CNPJ 23.040.066/0001-00, Manaus/AM). Combina publicidade rotativa por cotas (banners no site e 
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	11	lances	O DESAFIOGUT é uma plataforma híbrida operada pelo Grupo União e Trabalho (CNPJ 23.040.066/0001-00, Manaus/AM). Combina publicidade rotativa por cotas (banners no site e 
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	11	lance	O DESAFIOGUT é uma plataforma híbrida operada pelo Grupo União e Trabalho (CNPJ 23.040.066/0001-00, Manaus/AM). Combina publicidade rotativa por cotas (banners no site e 
DOCS	COMENTARIO	docs/chatbot/regulamento.md	15	Leilão	## 2. Regras de Leilão
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	19	lances	Vence o **menor valor monetário** que aparece **exatamente 1 vez** na lista de lances da rodada. Lances repetidos (mesmo valor enviado por duas ou mais pessoas) são marca
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	19	Lances	Vence o **menor valor monetário** que aparece **exatamente 1 vez** na lista de lances da rodada. Lances repetidos (mesmo valor enviado por duas ou mais pessoas) são marca
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	23	Lance	- **Lance mínimo:** R$ 0,01 (1 centavo).
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	24	Lance	- **Lance máximo:** R$ 9.999,99 (999.999 centavos).
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	29	lance	| Modalidade | Tier | Duração | Onde roda | Custo por lance |
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	31	lances	| **Relâmpago (Flash)** | Bronze, Prata | 30 minutos a 1 hora (configurável) | Off-chain (Netlify Blob `lances-relampago:{idEdicao}`) | R$ 0,02 (debita saldo R$ off-chain
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	32	Leilao	| **Programado** | Ouro, Diamante | 24 horas, reset automático às 00:00 | On-chain (contrato `LeilaoGUT`) | 1 senha (R$ 2,00) consumida on-chain |
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	40	lance	Cada lance gera um hash **Argon2id** off-chain (via `hash-wasm`) como prova de intenção imutável. Antes da transação on-chain, o usuário assina a mensagem `DESAFIOGUT-AUT
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	40	lance	Cada lance gera um hash **Argon2id** off-chain (via `hash-wasm`) como prova de intenção imutável. Antes da transação on-chain, o usuário assina a mensagem `DESAFIOGUT-AUT
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	40	Lance	Cada lance gera um hash **Argon2id** off-chain (via `hash-wasm`) como prova de intenção imutável. Antes da transação on-chain, o usuário assina a mensagem `DESAFIOGUT-AUT
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	44	lances	Limite de 5 lances por minuto por carteira e cooldown de 3 segundos entre lances consecutivos (token bucket client-side em `utils/rateLimiter.js`). Limite complementar se
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	44	lances	Limite de 5 lances por minuto por carteira e cooldown de 3 segundos entre lances consecutivos (token bucket client-side em `utils/rateLimiter.js`). Limite complementar se
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	44	lances	Limite de 5 lances por minuto por carteira e cooldown de 3 segundos entre lances consecutivos (token bucket client-side em `utils/rateLimiter.js`). Limite complementar se
DOCS	COMENTARIO	docs/chatbot/regulamento.md	89	Lance	### 4.3 Lance Relâmpago
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	92	lance	- Custo: o próprio valor do lance (em centavos).
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	152	Leilao	Contrato `LeilaoGUT` revisado em 7 ondas com 4 findings críticos resolvidos. Constantes anti-DoS: `MAX_LANCES_UNICOS = 10.000`. Transferência de coordenação em duas etapa
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	152	LANCES	Contrato `LeilaoGUT` revisado em 7 ondas com 4 findings críticos resolvidos. Constantes anti-DoS: `MAX_LANCES_UNICOS = 10.000`. Transferência de coordenação em duas etapa
DOCS	COMENTARIO	docs/chatbot/regulamento.md	156	leilão	### 8.1 Como participo do leilão?
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	159	Lance	3. Para Lance Relâmpago: deposite via PIX (Mercado Pago) e use o saldo R$.
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	160	Lance	4. Para Lance Programado: compre senhas (R$ 2,00 cada) e use no Mercado de Lances.
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	160	Lances	4. Para Lance Programado: compre senhas (R$ 2,00 cada) e use no Mercado de Lances.
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	163	lance	Vence o **menor valor que aparece exatamente uma vez** (Artigo VIII). Se você der lance de R$ 0,07 e ninguém mais der R$ 0,07, e R$ 0,07 for o menor valor único, você gan
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	166	lance	R$ 2,00 (Artigo 20). Cada senha vale 1 lance no Leilão Programado.
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	166	Leilão	R$ 2,00 (Artigo 20). Cada senha vale 1 lance no Leilão Programado.
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	188	Lance	O saldo R$ off-chain pode ser usado para Lance Relâmpago ou trocado por senhas. Para reembolso, contate `desafiogut01@gmail.com` (processo manual conforme política).
DOCS	COMENTARIO	docs/chatbot/regulamento.md	190	Lances	### 8.11 Lances repetidos contam?
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	191	lances	Não vencem. Se dois ou mais participantes mandam exatamente o mesmo valor, esses lances são marcados como `repetido: true` e excluídos do cálculo do vencedor.
DOCS	COMENTARIO	docs/chatbot/regulamento.md	193	lance	### 8.12 E se ninguém der lance único?
DOCS	COMENTARIO	docs/chatbot/regulamento.md	196	leilão	### 8.13 Quando o leilão Programado é resetado?
DOCS	COMENTARIO	docs/chatbot/regulamento.md	220	leilão	### 8.21 Posso participar de mais de um leilão ao mesmo tempo?
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	221	lances	Sim. Relâmpago e Programado rodam em paralelo e usam saldos distintos (R$ off-chain vs senhas on-chain). Você pode ter lances ativos nos dois ao mesmo tempo.
DOCS	COMENTARIO	docs/chatbot/regulamento.md	229	lances	### 8.24 Onde encontro meus lances anteriores?
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	230	Lances	Na rota `/carteira` → seção "Meus Lances" lista os últimos lances feitos com a carteira conectada. Para o histórico on-chain completo, consulte Etherscan em `https://sepo
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	230	lances	Na rota `/carteira` → seção "Meus Lances" lista os últimos lances feitos com a carteira conectada. Para o histórico on-chain completo, consulte Etherscan em `https://sepo
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	233	Lance	Não. As senhas são vinculadas ao endereço que comprou e só podem ser usadas pelo próprio endereço via `darLance`. Não há função de transferência implementada no contrato.
DOCS	TEXTO-DOC	docs/cloudflare-waf-setup.md	197	lance	- **JS Challenge bloqueia clientes sem JS** — afeta wallets externos batendo direto na API. Quando o usuário usar carteira injetada (MetaMask) chamando `/.netlify/functio
DOCS	TEXTO-DOC	docs/configuracao-admin-token.md	128	Leilao	- **Não dá acesso on-chain** — o contrato `LeilaoGUT` continua protegido pelas chaves Privy de cada usuário.
DOCS	TEXTO-DOC	docs/configuracao-admin-token.md	130	lances	Mitigação imediata se houver suspeita de vazamento: rotacionar (passo 4) **e** rodar `/.netlify/functions/purge-lances` (e similares de manutenção) para zerar dados sujos
DOCS	COMENTARIO	docs/configuracao-cron-reset.md	4	leilão	**Aplica-se a:** leilão **Programado** (Ouro/Diamante · ciclos de 24h).
