AREA	BALDE	FICHEIRO	LINHA	COL	TERMO	TRECHO
DOCS	TEXTO-DOC	docs/auditoria-externa.md	30	72	lance	- **Foco do escopo**: contrato + Netlify Functions (`comprar-senhas`, `lance-relampago`, `webhook-mercadopago`, admin endpoints) + RBAC.
DOCS	TEXTO-DOC	docs/auditoria-externa.md	59	14	Leilao	- `contracts/Leilao.sol` (LeilaoGUT) — 100% do contrato
DOCS	TEXTO-DOC	docs/auditoria-externa.md	74	46	lance	- Endpoints críticos: `comprar-senhas.mjs`, `lance-relampago.mjs`, `webhook-mercadopago.mjs`, `admin-aprovacao.mjs`, `wallet.mjs`, `voucher.mjs`, `auth-admin.mjs`, `auth-
DOCS	TEXTO-DOC	docs/auditoria-externa.md	120	50	leilão	- [ ] **README do contrato** — explica modelo de leilão, papéis (coordenação/cliente/user), eventos emitidos
DOCS	COMENTARIO	docs/auditoria-frontend-vs-spec.md	23	59	leilão	**Gap dominante:** o frontend atual implementa um **único leilão R-1** (`/mercado`) com toggle `flash`/`programado`, enquanto a spec descreve uma plataforma de **4 slots 
DOCS	COMENTARIO	docs/auditoria-frontend-vs-spec.md	23	397	lance	**Gap dominante:** o frontend atual implementa um **único leilão R-1** (`/mercado`) com toggle `flash`/`programado`, enquanto a spec descreve uma plataforma de **4 slots 
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	35	25	leilões	| REQ-01 (publicidade + leilões) | ⚠️ PARCIAL | `pages/MercadoLances.jsx` (só leilões) | Lado leilão existe; **camada de publicidade (banners) ausente**. |
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	35	79	leilões	| REQ-01 (publicidade + leilões) | ⚠️ PARCIAL | `pages/MercadoLances.jsx` (só leilões) | Lado leilão existe; **camada de publicidade (banners) ausente**. |
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	35	95	leilão	| REQ-01 (publicidade + leilões) | ⚠️ PARCIAL | `pages/MercadoLances.jsx` (só leilões) | Lado leilão existe; **camada de publicidade (banners) ausente**. |
DOCS	COMENTARIO	docs/auditoria-frontend-vs-spec.md	49	21	Leilão	### §3.1 — Tipos de Leilão
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	72	93	lances	| REQ-18 (Netlify Blob `wallet:{cliente_id}`) | ❌ AUSENTE | (ausente) | Stores existentes: `lances-relampago`, `lance-idem`, `saldo-rs:{address}`, `mp-aprovados`. **Não h
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	72	113	lance	| REQ-18 (Netlify Blob `wallet:{cliente_id}`) | ❌ AUSENTE | (ausente) | Stores existentes: `lances-relampago`, `lance-idem`, `saldo-rs:{address}`, `mp-aprovados`. **Não h
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	95	124	lance	| REQ-26 (isenção taxa fichas 1ª participação) | ❌ AUSENTE | (ausente) | Sem flag "primeira participação" nem desconto no `lance-relampago.mjs`. |
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	112	30	lance	2. **Pipeline PIX → débito → lance** (`netlify/functions/iniciar-pagamento.mjs` + `webhook-mercadopago.mjs` + `lance-relampago.mjs`) — modelo de idempotência via `lance-i
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	112	112	lance	2. **Pipeline PIX → débito → lance** (`netlify/functions/iniciar-pagamento.mjs` + `webhook-mercadopago.mjs` + `lance-relampago.mjs`) — modelo de idempotência via `lance-i
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	112	164	lance	2. **Pipeline PIX → débito → lance** (`netlify/functions/iniciar-pagamento.mjs` + `webhook-mercadopago.mjs` + `lance-relampago.mjs`) — modelo de idempotência via `lance-i
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	113	124	lances	3. **Persistência Blob com consistência forte** — padrão `getStore({ name, consistency: "strong" })` já estabelecido (ex: `lances-flash.mjs:13`) é exatamente o que REQ-18
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	114	88	lances	4. **Reset versionado de localStorage + Blob purge** (`AppContext.jsx:88-115` + `purge-lances.mjs`) — mecânica criada nas sessões anteriores serve para zerar estado entre
DOCS	TEXTO-DOC	docs/auditoria-frontend-vs-spec.md	138	97	lance	- Hook de débito `usarSaldoWallet({ valor, motivo })` reutilizando padrão de `debitarSaldoRs` (`lance-relampago.mjs:114`).
DOCS	TEXTO-DOC	docs/backup-blobs.md	19	46	lance	| Stores cobertos | `audit`, `audit-admin`, `lance-idem`, `pedidos`, `webhook-mp`, `consent-log`, `admin-refresh`, `fingerprint` |
DOCS	TEXTO-DOC	docs/backup-blobs.md	171	43	lance	| Backup só captura snapshots — não cobre lance perdido entre runs | RPO 24h é aceito; lances on-chain têm fonte autoritativa em Sepolia (recuperáveis via event log) |
DOCS	TEXTO-DOC	docs/backup-blobs.md	171	88	lances	| Backup só captura snapshots — não cobre lance perdido entre runs | RPO 24h é aceito; lances on-chain têm fonte autoritativa em Sepolia (recuperáveis via event log) |
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	11	183	leilões	O DESAFIOGUT é uma plataforma híbrida operada pelo Grupo União e Trabalho (CNPJ 23.040.066/0001-00, Manaus/AM). Combina publicidade rotativa por cotas (banners no site e 
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	11	212	Lance	O DESAFIOGUT é uma plataforma híbrida operada pelo Grupo União e Trabalho (CNPJ 23.040.066/0001-00, Manaus/AM). Combina publicidade rotativa por cotas (banners no site e 
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	11	350	lances	O DESAFIOGUT é uma plataforma híbrida operada pelo Grupo União e Trabalho (CNPJ 23.040.066/0001-00, Manaus/AM). Combina publicidade rotativa por cotas (banners no site e 
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	11	373	lance	O DESAFIOGUT é uma plataforma híbrida operada pelo Grupo União e Trabalho (CNPJ 23.040.066/0001-00, Manaus/AM). Combina publicidade rotativa por cotas (banners no site e 
DOCS	COMENTARIO	docs/chatbot/regulamento.md	15	17	Leilão	## 2. Regras de Leilão
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	19	80	lances	Vence o **menor valor monetário** que aparece **exatamente 1 vez** na lista de lances da rodada. Lances repetidos (mesmo valor enviado por duas ou mais pessoas) são marca
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	19	98	Lances	Vence o **menor valor monetário** que aparece **exatamente 1 vez** na lista de lances da rodada. Lances repetidos (mesmo valor enviado por duas ou mais pessoas) são marca
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	23	5	Lance	- **Lance mínimo:** R$ 0,01 (1 centavo).
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	24	5	Lance	- **Lance máximo:** R$ 9.999,99 (999.999 centavos).
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	29	55	lance	| Modalidade | Tier | Duração | Onde roda | Custo por lance |
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	31	105	lances	| **Relâmpago (Flash)** | Bronze, Prata | 30 minutos a 1 hora (configurável) | Off-chain (Netlify Blob `lances-relampago:{idEdicao}`) | R$ 0,02 (debita saldo R$ off-chain
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	40	6	lance	Cada lance gera um hash **Argon2id** off-chain (via `hash-wasm`) como prova de intenção imutável. Antes da transação on-chain, o usuário assina a mensagem `DESAFIOGUT-AUT
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	40	279	lance	Cada lance gera um hash **Argon2id** off-chain (via `hash-wasm`) como prova de intenção imutável. Antes da transação on-chain, o usuário assina a mensagem `DESAFIOGUT-AUT
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	44	13	lances	Limite de 5 lances por minuto por carteira e cooldown de 3 segundos entre lances consecutivos (token bucket client-side em `utils/rateLimiter.js`). Limite complementar se
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	44	75	lances	Limite de 5 lances por minuto por carteira e cooldown de 3 segundos entre lances consecutivos (token bucket client-side em `utils/rateLimiter.js`). Limite complementar se
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	44	184	lances	Limite de 5 lances por minuto por carteira e cooldown de 3 segundos entre lances consecutivos (token bucket client-side em `utils/rateLimiter.js`). Limite complementar se
DOCS	COMENTARIO	docs/chatbot/regulamento.md	89	9	Lance	### 4.3 Lance Relâmpago
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	92	29	lance	- Custo: o próprio valor do lance (em centavos).
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	152	104	LANCES	Contrato `LeilaoGUT` revisado em 7 ondas com 4 findings críticos resolvidos. Constantes anti-DoS: `MAX_LANCES_UNICOS = 10.000`. Transferência de coordenação em duas etapa
DOCS	COMENTARIO	docs/chatbot/regulamento.md	156	27	leilão	### 8.1 Como participo do leilão?
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	159	9	Lance	3. Para Lance Relâmpago: deposite via PIX (Mercado Pago) e use o saldo R$.
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	160	9	Lance	4. Para Lance Programado: compre senhas (R$ 2,00 cada) e use no Mercado de Lances.
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	160	76	Lances	4. Para Lance Programado: compre senhas (R$ 2,00 cada) e use no Mercado de Lances.
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	163	83	lance	Vence o **menor valor que aparece exatamente uma vez** (Artigo VIII). Se você der lance de R$ 0,07 e ninguém mais der R$ 0,07, e R$ 0,07 for o menor valor único, você gan
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	166	40	lance	R$ 2,00 (Artigo 20). Cada senha vale 1 lance no Leilão Programado.
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	166	49	Leilão	R$ 2,00 (Artigo 20). Cada senha vale 1 lance no Leilão Programado.
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	188	42	Lance	O saldo R$ off-chain pode ser usado para Lance Relâmpago ou trocado por senhas. Para reembolso, contate `desafiogut01@gmail.com` (processo manual conforme política).
DOCS	COMENTARIO	docs/chatbot/regulamento.md	190	10	Lances	### 8.11 Lances repetidos contam?
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	191	82	lances	Não vencem. Se dois ou mais participantes mandam exatamente o mesmo valor, esses lances são marcados como `repetido: true` e excluídos do cálculo do vencedor.
DOCS	COMENTARIO	docs/chatbot/regulamento.md	193	27	lance	### 8.12 E se ninguém der lance único?
DOCS	COMENTARIO	docs/chatbot/regulamento.md	196	19	leilão	### 8.13 Quando o leilão Programado é resetado?
DOCS	COMENTARIO	docs/chatbot/regulamento.md	220	41	leilão	### 8.21 Posso participar de mais de um leilão ao mesmo tempo?
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	221	120	lances	Sim. Relâmpago e Programado rodam em paralelo e usam saldos distintos (R$ off-chain vs senhas on-chain). Você pode ter lances ativos nos dois ao mesmo tempo.
DOCS	COMENTARIO	docs/chatbot/regulamento.md	229	29	lances	### 8.24 Onde encontro meus lances anteriores?
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	230	35	Lances	Na rota `/carteira` → seção "Meus Lances" lista os últimos lances feitos com a carteira conectada. Para o histórico on-chain completo, consulte Etherscan em `https://sepo
DOCS	TEXTO-DOC	docs/chatbot/regulamento.md	230	60	lances	Na rota `/carteira` → seção "Meus Lances" lista os últimos lances feitos com a carteira conectada. Para o histórico on-chain completo, consulte Etherscan em `https://sepo
DOCS	TEXTO-DOC	docs/cloudflare-waf-setup.md	197	179	lance	- **JS Challenge bloqueia clientes sem JS** — afeta wallets externos batendo direto na API. Quando o usuário usar carteira injetada (MetaMask) chamando `/.netlify/functio
DOCS	TEXTO-DOC	docs/configuracao-admin-token.md	130	113	lances	Mitigação imediata se houver suspeita de vazamento: rotacionar (passo 4) **e** rodar `/.netlify/functions/purge-lances` (e similares de manutenção) para zerar dados sujos
DOCS	COMENTARIO	docs/configuracao-cron-reset.md	4	18	leilão	**Aplica-se a:** leilão **Programado** (Ouro/Diamante · ciclos de 24h).
DOCS	COMENTARIO	docs/configuracao-cron-reset.md	5	76	lances	**Modo:** MVP off-chain — apura vencedor a partir do snapshot off-chain de lances do programado, persiste resultado, limpa estado local. **Re-abertura on-chain segue manu
DOCS	TEXTO-DOC	docs/configuracao-cron-reset.md	116	22	lances	- ❌ **NÃO** mexe nos lances do **flash** (apenas no `programado`).
DOCS	TEXTO-DOC	docs/configuracao-cron-reset.md	132	4	lances	| `lances-programado:R-1` | **Apagado pelo reset.** Próximas rodadas começam vazias. |
DOCS	CONFIG	docs/design-model.yaml	6	9	Lance	Menor Lance, Máximo Impacto. Dark profundo como pano de fundo de evento esportivo
DOCS	CONFIG	docs/design-model.yaml	12	16	leilão	brand_domain: "leilão blockchain / menor lance único"
DOCS	CONFIG	docs/design-model.yaml	12	42	lance	brand_domain: "leilão blockchain / menor lance único"
DOCS	COMENTARIO	docs/design-model.yaml	102	54	lance	# Pill (999) reservado APENAS para CTA primário de lance.
DOCS	CONFIG	docs/design-model.yaml	126	53	lance	success:        "{green.500}"     # #00c853 — lance confirmado
DOCS	CONFIG	docs/design-model.yaml	146	40	lance	pill:      999   # CTA primário de lance (botão CONFIRMAR LANCE)
DOCS	CONFIG	docs/design-model.yaml	146	63	LANCE	pill:      999   # CTA primário de lance (botão CONFIRMAR LANCE)
DOCS	COMENTARIO	docs/design-model.yaml	162	24	LANCE	# display → "MENOR LANCE ÚNICO!", headline principal do leilão
DOCS	COMENTARIO	docs/design-model.yaml	162	61	leilão	# display → "MENOR LANCE ÚNICO!", headline principal do leilão
DOCS	COMENTARIO	docs/design-model.yaml	163	52	leilão	# h1/h2 → headers de seção, nome do produto em leilão
DOCS	COMENTARIO	docs/design-model.yaml	165	24	leilão	# body → regras do leilão, descrições
DOCS	CONFIG	docs/design-model.yaml	215	12	leilão	do leilão como sujeito luminoso. Circuit grid a 3% de opacidade sobre todo
DOCS	CONFIG	docs/design-model.yaml	222	64	leilão	light_source: "center"        # glow radial do centro (o leilão em si)
DOCS	CONFIG	docs/design-model.yaml	226	58	leilão	motion: "pulse"               # breathing glow — o leilão está vivo
DOCS	CONFIG	docs/design-model.yaml	271	22	Lance	name: "Confirmar Lance (CTA principal)"
DOCS	CONFIG	docs/design-model.yaml	316	20	Lance	name: "Card de Lance / Produto"
DOCS	CONFIG	docs/design-model.yaml	341	45	leilão	name: "Countdown Timer (peça central do leilão)"
DOCS	CONFIG	docs/design-model.yaml	355	3	lance	lance_input:
DOCS	CONFIG	docs/design-model.yaml	356	21	Lance	name: "Input de Lance"
DOCS	CONFIG	docs/design-model.yaml	374	48	lance	name: "Badge de Valor (preço, saldo, menor lance)"
DOCS	CONFIG	docs/design-model.yaml	390	3	bid	bid_table_row:
DOCS	CONFIG	docs/design-model.yaml	391	31	Lances	name: "Linha da Tabela de Lances"
DOCS	CONFIG	docs/design-model.yaml	509	30	leilao	url: "app.desafiogut.com/leilao/R-1"
DOCS	CONFIG	docs/design-model.yaml	510	26	Leilão	title: "DesafioGUT — Leilão Relâmpago Airfryer"
DOCS	CONFIG	docs/design-model.yaml	511	18	Leilão	content_seed: "Leilão Relâmpago: Airfryer Mondial 4L. Timer 5:32 restante. 47 lances na tabela. CTA 'Confirmar Lance' centralizado."
DOCS	CONFIG	docs/design-model.yaml	511	81	lances	content_seed: "Leilão Relâmpago: Airfryer Mondial 4L. Timer 5:32 restante. 47 lances na tabela. CTA 'Confirmar Lance' centralizado."
DOCS	CONFIG	docs/design-model.yaml	511	114	Lance	content_seed: "Leilão Relâmpago: Airfryer Mondial 4L. Timer 5:32 restante. 47 lances na tabela. CTA 'Confirmar Lance' centralizado."
DOCS	CONFIG	docs/design-model.yaml	529	68	lance	- "Sem múltiplos CTAs de cor diferente na mesma tela — gold para lance, teal para ações secundárias."
DOCS	TEXTO-DOC	docs/design-system-desafiogut-final.md	2	19	Auction	> **Dark Luxury × Auction Tension** — Navy void encontra laranja de fogo. Clube VIP brasileiro que cobra centavos e entrega emoção de leilão.
DOCS	TEXTO-DOC	docs/design-system-desafiogut-final.md	2	135	leilão	> **Dark Luxury × Auction Tension** — Navy void encontra laranja de fogo. Clube VIP brasileiro que cobra centavos e entrega emoção de leilão.
DOCS	TEXTO-DOC	docs/design-system-desafiogut-final.md	20	69	auction	| 4 | `ux-audit-rethink` | IxDF 7-factor audit, navigation clarity, auction UX mechanics |
DOCS	TEXTO-DOC	docs/design-system-desafiogut-final.md	42	11	Lances	| Mercado/Lances | Tensão + Ação | Orange CTAs pulsantes, countdown em destaque |
DOCS	TEXTO-DOC	docs/design-system-desafiogut-final.md	257	8	lance	.input-lance {
DOCS	TEXTO-DOC	docs/design-system-desafiogut-final.md	265	8	lance	.input-lance::placeholder { color: #3d4f8a; }
DOCS	TEXTO-DOC	docs/design-system-desafiogut-final.md	266	8	lance	.input-lance:focus { border-color: #ff6b35; box-shadow: 0 0 0 3px rgba(255,107,53,0.18); }
DOCS	TEXTO-DOC	docs/design-system-desafiogut-final.md	407	3	Lances	| Lances (nav) | `Target` | 22px |
DOCS	TEXTO-DOC	docs/design-system-desafiogut-final.md	414	3	Lance	| Lance único | `Zap` | 20px |
DOCS	TEXTO-DOC	docs/design-system-desafiogut-final.md	482	33	lance	| **Utility** | ✅ Core job (dar lance) direto | Onboarding deve mostrar valor em <10s |
DOCS	COMENTARIO	docs/design-system-desafiogut-final.md	540	58	leilão	*Score Final: 94/100 — Dark Luxury Premium com tensão de leilão. Pipeline completo: 4 skills, WCAG AA, IxDF audit, L2 animations, OhMySkills Luxury editorial precision.*
DOCS	COMENTARIO	docs/DESIGN.md	215	13	Lance	### Input — Lance
DOCS	TEXTO-DOC	docs/DESIGN.md	218	8	lance	.input-lance {
DOCS	TEXTO-DOC	docs/DESIGN.md	227	8	lance	.input-lance::placeholder { color: var(--text-faint); }
DOCS	TEXTO-DOC	docs/DESIGN.md	228	8	lance	.input-lance:focus { border-color: var(--orange); box-shadow: 0 0 0 3px rgba(255,149,0,0.20); }
DOCS	TEXTO-DOC	docs/DESIGN.md	314	3	Lances	| Lances (nav) | `Target` | active: `--orange` |
DOCS	TEXTO-DOC	docs/DESIGN.md	320	3	Lance	| Lance | `Zap` | `--orange` |
DOCS	TEXTO-DOC	docs/diagnostico-estado-atual.md	17	8	lances	| `gut_lances_r1` | 19 (constante `LS_LANCES`), 20, 66, 129, 364 | ✅ Já gated por `MOCK_MODE` — em produção (`!MOCK_MODE`): nunca lida (linha 64 retorna `[]`), nunca escr
DOCS	TEXTO-DOC	docs/diagnostico-estado-atual.md	17	39	LANCES	| `gut_lances_r1` | 19 (constante `LS_LANCES`), 20, 66, 129, 364 | ✅ Já gated por `MOCK_MODE` — em produção (`!MOCK_MODE`): nunca lida (linha 64 retorna `[]`), nunca escr
DOCS	COMENTARIO	docs/diagnostico-estado-atual.md	40	17	LANCES	#### Constante `LANCES_MOCK` (linhas 41-46)
DOCS	TEXTO-DOC	docs/diagnostico-estado-atual.md	42	15	lances	- Array com 4 lances fake (Ana Souza, Carlos B., Fernanda L., João P.).
DOCS	TEXTO-DOC	docs/diagnostico-estado-atual.md	58	4	lances	| `lances` | `[]` (linha 64) ✅ |
DOCS	TEXTO-DOC	docs/diagnostico-estado-atual.md	72	101	lances	| Outros valores | KPIs, vencedor, timer | ✅ Calculados a partir do contexto (zeram em produção sem lances) |
DOCS	TEXTO-DOC	docs/diagnostico-estado-atual.md	91	12	Lance	- Botão "⚡ Lance Relâmpago" (linha 383) → navigate `/mercado` ✅
DOCS	TEXTO-DOC	docs/diagnostico-estado-atual.md	121	29	Lance	| Texto botão "🎫 Confirmar Lance (−1 ficha)" | 336 | apenas se `MOCK_MODE && isProgramado` ✅ |
DOCS	TEXTO-DOC	docs/diagnostico-estado-atual.md	122	29	Lance	| Texto botão "🎫 Confirmar Lance (−1 senha)" | 338 | em produção programado ✅ |
